"biweekEndDate","meanSlope","varSlope","biweek","year","location"
2017-05-31,0.0256749311294766,0.0227686984231235,11,2017,"Acre"
2017-06-14,0.926829268292683,0.969512195121951,12,2017,"Acre"
2017-06-28,0.541704834605598,0.509119837990522,13,2017,"Acre"
2017-07-12,0.224007561436673,0.182285550447767,14,2017,"Acre"
2017-07-26,0.00884955752212389,0.0088102261553589,15,2017,"Acre"
2017-08-09,0.0833333333333333,0.0833333333333333,16,2017,"Acre"
2017-08-23,0,0,17,2017,"Acre"
2017-09-06,NA,NA,18,2017,"Acre"
2017-09-20,0.0755983654407472,0.0679103382117485,19,2017,"Acre"
2017-10-04,0.839285714285714,0.826269363166954,20,2017,"Acre"
2017-10-18,0,0,21,2017,"Acre"
2017-11-01,NA,NA,22,2017,"Acre"
2017-11-15,0.325395205280242,0.0697017857234614,23,2017,"Acre"
2017-11-29,0,0,24,2017,"Acre"
2017-12-13,NA,NA,25,2017,"Acre"
2017-12-27,NA,NA,26,2017,"Acre"
2018-01-10,NA,NA,1,2018,"Acre"
2018-01-24,1.24621212121212,1.07822981725653,2,2018,"Acre"
2018-02-07,0.904818444528207,0.990759978466732,3,2018,"Acre"
2018-02-21,0.0296451914098973,0.024793920996792,4,2018,"Acre"
2018-03-07,1.88461538461538,1.70344129554656,5,2018,"Acre"
2018-03-21,1.75922865013774,2.03652393806972,6,2018,"Acre"
2018-04-04,0.651443609022556,0.599674763637731,7,2018,"Acre"
2018-04-18,1.60627425614489,1.93803952629811,8,2018,"Acre"
2018-05-02,0.889409622457189,0.941996522729091,9,2018,"Acre"
2018-05-16,0.749091284593143,0.75319051591926,10,2018,"Acre"
2018-05-30,0.125488758553275,0.103345534952576,11,2018,"Acre"
2018-06-13,1.33433734939759,1.5890562248996,12,2018,"Acre"
2018-06-27,0,0,13,2018,"Acre"
2018-07-11,NA,NA,14,2018,"Acre"
2016-02-24,3.20923436979105,0.114657360701148,4,2016,"Alagoas"
2016-03-09,1.88637204262408,0.0139883189212569,5,2016,"Alagoas"
2016-03-23,1.00509081777173,0.00276670097716303,6,2016,"Alagoas"
2016-04-06,1.02891517008062,0.00283107405249052,7,2016,"Alagoas"
2016-04-20,0.992733200436857,0.00247275477256112,8,2016,"Alagoas"
2016-05-04,0.896711439842554,0.00220462398941619,9,2016,"Alagoas"
2016-05-18,0.934213562022202,0.00263536165884774,10,2016,"Alagoas"
2016-06-01,0.930029364543152,0.00281425076157253,11,2016,"Alagoas"
2016-06-15,0.78375319158275,0.00246977812997236,12,2016,"Alagoas"
2016-06-29,0.53893964865114,0.00190907313012156,13,2016,"Alagoas"
2016-07-13,0.201372678429984,0.000875001239580295,14,2016,"Alagoas"
2016-07-27,0.983776292782781,0.0416297343546381,15,2016,"Alagoas"
2016-08-10,5.46015947270871,0.831566146616874,16,2016,"Alagoas"
2016-08-24,1.13296560563458,0.00928915099655929,17,2016,"Alagoas"
2016-09-07,0,0,18,2016,"Alagoas"
2016-09-21,NA,NA,19,2016,"Alagoas"
2016-10-05,2.33323657738134,0.868576621508702,20,2016,"Alagoas"
2016-10-19,0.874394859887353,0.0691134396825456,21,2016,"Alagoas"
2016-11-02,1.03940162808948,0.102941376222005,22,2016,"Alagoas"
2016-11-16,0.172805048098528,0.0099436316729127,23,2016,"Alagoas"
2016-11-30,4.63159936116815,12.3176369317472,24,2016,"Alagoas"
2016-12-14,0.939965962178105,0.190606798151506,25,2016,"Alagoas"
2016-12-28,0.391389189767995,0.0680557610813566,26,2016,"Alagoas"
2017-01-11,2.20577924232163,3.07977757317034,1,2017,"Alagoas"
2017-01-25,2.21356168235253,2.59156071233023,2,2017,"Alagoas"
2017-02-08,0.288327905823107,0.0364855827349149,3,2017,"Alagoas"
2017-02-22,5.92944716041692,17.6029140404783,4,2017,"Alagoas"
2017-03-08,0.348926078714292,0.0359616320546887,5,2017,"Alagoas"
2017-03-22,2.77475423249715,3.87719440310049,6,2017,"Alagoas"
2017-04-05,1.29670863838174,0.390645766159607,7,2017,"Alagoas"
2017-04-19,0.766900055636658,0.139341157626604,8,2017,"Alagoas"
2017-05-03,2.32875690596383,1.39590213312827,9,2017,"Alagoas"
2017-05-17,0.495859904334415,0.0552242767781072,10,2017,"Alagoas"
2017-05-31,0.533994849105143,0.14423801207934,11,2017,"Alagoas"
2017-06-14,2.3069426775039,3.32340949183408,12,2017,"Alagoas"
2017-06-28,2.5231414377206,2.86921346774512,13,2017,"Alagoas"
2017-07-12,0.569448430326871,0.0791110124550774,14,2017,"Alagoas"
2017-07-26,1.04715740689909,0.72970519311185,15,2017,"Alagoas"
2017-08-09,1.83555917216048,1.50187112749341,16,2017,"Alagoas"
2017-08-23,1.12129129815758,0.415572634766041,17,2017,"Alagoas"
2017-09-06,0.724592200837518,0.194218299559403,18,2017,"Alagoas"
2017-09-20,0.441349866349866,0.170789530939306,19,2017,"Alagoas"
2017-10-04,6.69498856311083,19.1046719572932,20,2017,"Alagoas"
2017-10-18,1.38380557538568,0.493333053530881,21,2017,"Alagoas"
2017-11-01,0.199958514135169,0.0192252171490367,22,2017,"Alagoas"
2017-11-15,3.58173724131003,7.3151179535631,23,2017,"Alagoas"
2017-11-29,1.35776670821009,0.954788301580869,24,2017,"Alagoas"
2017-12-13,2.72963350199422,1.88605493513991,25,2017,"Alagoas"
2017-12-27,0.890575037426535,0.0998990468507078,26,2017,"Alagoas"
2018-01-10,0.204718722678494,0.0165805442420318,1,2018,"Alagoas"
2018-01-24,0.854157276765301,0.698383987952162,2,2018,"Alagoas"
2018-02-07,2.50465441255509,3.41537561137458,3,2018,"Alagoas"
2018-02-21,0,0,4,2018,"Alagoas"
2018-03-07,NA,NA,5,2018,"Alagoas"
2018-03-21,NA,NA,6,2018,"Alagoas"
2018-04-04,0,0,7,2018,"Alagoas"
2018-04-18,NA,NA,8,2018,"Alagoas"
2018-05-02,8.06962939880897,30.0039826611185,9,2018,"Alagoas"
2018-05-16,0.569144396226986,0.0526722439688742,10,2018,"Alagoas"
2018-05-30,0.467528907792414,0.0900236375173033,11,2018,"Alagoas"
2018-06-13,0,0,12,2018,"Alagoas"
2018-06-27,NA,NA,13,2018,"Alagoas"
2018-07-11,5.90530898876404,14.7028781750556,14,2018,"Alagoas"
2016-02-24,2.4952466712517,3.39390382783929,4,2016,"Amapa"
2016-03-09,1.67168414652943,0.641818888602391,5,2016,"Amapa"
2016-03-23,0.88145817438623,0.124773631775638,6,2016,"Amapa"
2016-04-06,1.40895249116534,0.398295895516016,7,2016,"Amapa"
2016-04-20,0.982874385028215,0.146015524557845,8,2016,"Amapa"
2016-05-04,0.508377771310271,0.0615411463582545,9,2016,"Amapa"
2016-05-18,1.30166117216117,0.717910180241684,10,2016,"Amapa"
2016-06-01,2.31719413437869,2.11091706841353,11,2016,"Amapa"
2016-06-15,1.64970808218596,0.29045411610811,12,2016,"Amapa"
2016-06-29,1.42549574814159,0.143050088257491,13,2016,"Amapa"
2016-07-13,1.25015774394751,0.0834109288433336,14,2016,"Amapa"
2016-07-27,1.00415895437956,0.0536292480434205,15,2016,"Amapa"
2016-08-10,0.798162008229071,0.0383897821002458,16,2016,"Amapa"
2016-08-24,0.84544255834962,0.0508044920607656,17,2016,"Amapa"
2016-09-07,1.0539350783476,0.0929583830804329,18,2016,"Amapa"
2016-09-21,0.653375741709324,0.0450401649503906,19,2016,"Amapa"
2016-10-05,0.772717942731839,0.0944024701451807,20,2016,"Amapa"
2016-10-19,1.16096573629139,0.324117210550343,21,2016,"Amapa"
2016-11-02,1.02904475663767,0.27006764779112,22,2016,"Amapa"
2016-11-16,0.329763903358013,0.052419655406426,23,2016,"Amapa"
2016-11-30,1.0188371998372,0.963352350204821,24,2016,"Amapa"
2016-12-14,1.05244751941181,1.17274432359298,25,2016,"Amapa"
2016-12-28,1.54855896701665,1.89218732576338,26,2016,"Amapa"
2017-01-11,0.435143982404992,0.340057213409656,1,2017,"Amapa"
2017-01-25,0.818783068783069,0.825926444651935,2,2017,"Amapa"
2017-02-08,0.487260677466863,0.442539453251523,3,2017,"Amapa"
2017-02-22,0,0,4,2017,"Amapa"
2017-03-08,NA,NA,5,2017,"Amapa"
2017-03-22,0.483333333333333,0.594540229885058,6,2017,"Amapa"
2017-04-05,0.383995037220844,0.399116476481667,7,2017,"Amapa"
2017-04-19,0.448446327683616,0.372551088864348,8,2017,"Amapa"
2017-05-03,0.356523378582202,0.347927240696849,9,2017,"Amapa"
2017-05-17,1.69093137254902,1.58415629157268,10,2017,"Amapa"
2017-05-31,1.4473840665874,1.62694552969821,11,2017,"Amapa"
2017-06-14,0,0,12,2017,"Amapa"
2017-06-28,NA,NA,13,2017,"Amapa"
2017-07-12,0,0,14,2017,"Amapa"
2017-07-26,NA,NA,15,2017,"Amapa"
2017-08-09,NA,NA,16,2017,"Amapa"
2017-08-23,0,0,17,2017,"Amapa"
2017-09-06,NA,NA,18,2017,"Amapa"
2017-09-20,0,0,19,2017,"Amapa"
2017-10-04,NA,NA,20,2017,"Amapa"
2017-10-18,0.201063164477799,0.171303169979357,21,2017,"Amapa"
2017-11-01,1.42278287461774,1.29905356144628,22,2017,"Amapa"
2017-11-15,0.0890811965811966,0.0694017363739764,23,2017,"Amapa"
2017-11-29,0.0161290322580645,0.015997901914503,24,2017,"Amapa"
2017-12-13,0,0,25,2017,"Amapa"
2017-12-27,0,NA,26,2017,"Amapa"
2018-01-10,0,0,1,2018,"Amapa"
2018-01-24,NA,NA,2,2018,"Amapa"
2018-02-07,0,0,3,2018,"Amapa"
2018-02-21,NA,NA,4,2018,"Amapa"
2018-03-07,0,0,5,2018,"Amapa"
2018-03-21,NA,NA,6,2018,"Amapa"
2018-04-04,NA,NA,7,2018,"Amapa"
2018-04-18,0.384615384615385,0.256410256410256,8,2018,"Amapa"
2018-05-02,0.571794871794872,0.528716628716629,9,2018,"Amapa"
2018-05-16,1.62864250177683,1.66290292534074,10,2018,"Amapa"
2018-05-30,0,0,11,2018,"Amapa"
2018-06-13,NA,NA,12,2018,"Amapa"
2018-06-27,2.85532110091743,3.45232968122264,13,2018,"Amapa"
2018-07-11,1.29724469945891,1.46599556029016,14,2018,"Amapa"
2016-02-24,1.00473689105944,0.00611003454479277,4,2016,"Amazonas"
2016-03-09,0.99594221252617,0.00541109669477374,5,2016,"Amazonas"
2016-03-23,1.04243464482317,0.00590263389127809,6,2016,"Amazonas"
2016-04-06,1.39672741417653,0.00917279387127872,7,2016,"Amazonas"
2016-04-20,1.12938278679319,0.00464135317669109,8,2016,"Amazonas"
2016-05-04,0.871228517388594,0.00277999368605179,9,2016,"Amazonas"
2016-05-18,0.823114488896321,0.00295238213759351,10,2016,"Amazonas"
2016-06-01,0.760927344525874,0.00334814633992117,11,2016,"Amazonas"
2016-06-15,0.626105951940848,0.00332647041966917,12,2016,"Amazonas"
2016-06-29,0.295926993321649,0.00208708730295418,13,2016,"Amazonas"
2016-07-13,0,0,14,2016,"Amazonas"
2016-07-27,NA,NA,15,2016,"Amazonas"
2016-08-10,NA,NA,16,2016,"Amazonas"
2016-08-24,1.21993949670143,0.0182625579944029,17,2016,"Amazonas"
2016-09-07,0,0,18,2016,"Amazonas"
2016-09-21,NA,NA,19,2016,"Amazonas"
2016-10-05,1.38767710420982,0.405734423185901,20,2016,"Amazonas"
2016-10-19,0.640361363736494,0.079559117452049,21,2016,"Amazonas"
2016-11-02,3.16541508342449,3.16244278380964,22,2016,"Amazonas"
2016-11-16,0.598611057826794,0.046206424859383,23,2016,"Amazonas"
2016-11-30,1.56509818523445,0.347034538389685,24,2016,"Amazonas"
2016-12-14,0.862348417050823,0.0817993015552638,25,2016,"Amazonas"
2016-12-28,1.46668736701227,0.265079943753233,26,2016,"Amazonas"
2017-01-11,0.853812476393071,0.087876066273217,1,2017,"Amazonas"
2017-01-25,2.22541554642362,0.42111811402895,2,2017,"Amazonas"
2017-02-08,0.434441493263708,0.0160859745645292,3,2017,"Amazonas"
2017-02-22,2.95197302502043,0.846833859155018,4,2017,"Amazonas"
2017-03-08,0.368809909678094,0.00993913577203795,5,2017,"Amazonas"
2017-03-22,4.10552140294131,1.45368750553284,6,2017,"Amazonas"
2017-04-05,0.929488738990996,0.0275530316535993,7,2017,"Amazonas"
2017-04-19,0.236431207528667,0.00496269421373643,8,2017,"Amazonas"
2017-05-03,1.87350375045012,0.494345284541011,9,2017,"Amazonas"
2017-05-17,1.09097061795144,0.0999995280307414,10,2017,"Amazonas"
2017-05-31,0.538227554379675,0.0352230626167337,11,2017,"Amazonas"
2017-06-14,1.26141350619165,0.281028785374869,12,2017,"Amazonas"
2017-06-28,0.99750045696716,0.160185454001121,13,2017,"Amazonas"
2017-07-12,0.651933386750113,0.0819887473940421,14,2017,"Amazonas"
2017-07-26,0.647973832552896,0.174484407572123,15,2017,"Amazonas"
2017-08-09,2.21712812394402,3.20868259775526,16,2017,"Amazonas"
2017-08-23,1.12885773976625,0.506659974440298,17,2017,"Amazonas"
2017-09-06,0.298576268179811,0.0883502651848578,18,2017,"Amazonas"
2017-09-20,0,0,19,2017,"Amazonas"
2017-10-04,NA,NA,20,2017,"Amazonas"
2017-10-18,1.55084144592861,1.66769519301528,21,2017,"Amazonas"
2017-11-01,8.95201496138996,28.3588868134821,22,2017,"Amazonas"
2017-11-15,0,0,23,2017,"Amazonas"
2017-11-29,NA,NA,24,2017,"Amazonas"
2017-12-13,1.91379310344828,1.51864474739374,25,2017,"Amazonas"
2017-12-27,9.8420737507694,31.2131626242036,26,2017,"Amazonas"
2018-01-10,0.41900617306281,0.0448125564329563,1,2018,"Amazonas"
2018-01-24,0.574184085948792,0.246991555493529,2,2018,"Amazonas"
2018-02-07,3.6328308542145,8.0241457068073,3,2018,"Amazonas"
2018-02-21,0.883543921326352,0.329843162782353,4,2018,"Amazonas"
2018-03-07,1.39002511192054,1.14549271306022,5,2018,"Amazonas"
2018-03-21,5.2471806330008,11.8467041148653,6,2018,"Amazonas"
2018-04-04,1.20963942058482,0.0940322886627688,7,2018,"Amazonas"
2018-04-18,0.411325772754609,0.0180155449579053,8,2018,"Amazonas"
2018-05-02,3.07197649839483,1.25561874719817,9,2018,"Amazonas"
2018-05-16,0.822086018758207,0.0398445409993344,10,2018,"Amazonas"
2018-05-30,0,0,11,2018,"Amazonas"
2018-06-13,NA,NA,12,2018,"Amazonas"
2018-06-27,2.44021016640671,0.28840792098568,13,2018,"Amazonas"
2018-07-11,0.111974740769171,0.00160371487628869,14,2018,"Amazonas"
2016-02-24,1.28297224162413,0.00038489509279446,4,2016,"Bahia"
2016-03-09,1.15782436979423,0.000268734742993859,5,2016,"Bahia"
2016-03-23,0.646419700535008,9.76748842955264e-05,6,2016,"Bahia"
2016-04-06,0.634841534480865,0.000144310898482859,7,2016,"Bahia"
2016-04-20,0.694204158097326,0.000251528281816084,8,2016,"Bahia"
2016-05-04,0.532154861379702,0.000269667957378808,9,2016,"Bahia"
2016-05-18,0.499039776368022,0.000441520993915345,10,2016,"Bahia"
2016-06-01,0.606698111930891,0.00108451575443125,11,2016,"Bahia"
2016-06-15,0.702384691994869,0.00225154302952724,12,2016,"Bahia"
2016-06-29,0.972782684651791,0.0051495847645671,13,2016,"Bahia"
2016-07-13,1.11607356294639,0.00609146384296851,14,2016,"Bahia"
2016-07-27,0.816458620954909,0.00366978355089772,15,2016,"Bahia"
2016-08-10,0.369823184132202,0.00153245549583286,16,2016,"Bahia"
2016-08-24,0.265821346989625,0.00296310277442892,17,2016,"Bahia"
2016-09-07,5.21508294560998,1.22210339343656,18,2016,"Bahia"
2016-09-21,0.675286223486782,0.00743830322021661,19,2016,"Bahia"
2016-10-05,0.880675292564114,0.0154864038045219,20,2016,"Bahia"
2016-10-19,2.15611569343928,0.0742955200192666,21,2016,"Bahia"
2016-11-02,1.45472490934219,0.0178839513042338,22,2016,"Bahia"
2016-11-16,0.680079530859967,0.0039736251115445,23,2016,"Bahia"
2016-11-30,1.17634391127163,0.0134558502497878,24,2016,"Bahia"
2016-12-14,0.924536208593418,0.00781240082419017,25,2016,"Bahia"
2016-12-28,0.626520806866213,0.00543508283364034,26,2016,"Bahia"
2017-01-11,0.864870209281717,0.0129002763372452,1,2017,"Bahia"
2017-01-25,1.98559922415595,0.0550822161645424,2,2017,"Bahia"
2017-02-08,0.362914866433036,0.00233641516338142,3,2017,"Bahia"
2017-02-22,2.41904847178101,0.114113088450153,4,2017,"Bahia"
2017-03-08,0.452661367484412,0.00382547689528995,5,2017,"Bahia"
2017-03-22,2.13699447370061,0.0860262360679464,6,2017,"Bahia"
2017-04-05,0.727074389310986,0.00724257410801249,7,2017,"Bahia"
2017-04-19,0.626031419592447,0.00861084811296704,8,2017,"Bahia"
2017-05-03,1.63090117573187,0.0579868233873213,9,2017,"Bahia"
2017-05-17,0.840724089513752,0.0119940590164792,10,2017,"Bahia"
2017-05-31,0.768398603197923,0.0121231490876789,11,2017,"Bahia"
2017-06-14,2.62702406618072,0.121478460168561,12,2017,"Bahia"
2017-06-28,0.898681808228926,0.00829500872012883,13,2017,"Bahia"
2017-07-12,0.520879406180473,0.00429627952588177,14,2017,"Bahia"
2017-07-26,1.07576917266182,0.0232053605621465,15,2017,"Bahia"
2017-08-09,0.690501861616941,0.0110285393725704,16,2017,"Bahia"
2017-08-23,0.826188426122038,0.0215366994618072,17,2017,"Bahia"
2017-09-06,0.801015392298703,0.0266945238732216,18,2017,"Bahia"
2017-09-20,0.323430135678264,0.00963392909582422,19,2017,"Bahia"
2017-10-04,1.3175244335565,0.273056571388545,20,2017,"Bahia"
2017-10-18,1.19932831458526,0.211418218194266,21,2017,"Bahia"
2017-11-01,0.344745959559307,0.029876889715257,22,2017,"Bahia"
2017-11-15,2.43803755411255,2.4305851348769,23,2017,"Bahia"
2017-11-29,3.28140883939937,1.37257369013391,24,2017,"Bahia"
2017-12-13,1.21092368849551,0.073242508695172,25,2017,"Bahia"
2017-12-27,0.713645639087761,0.0296604023895018,26,2017,"Bahia"
2018-01-10,1.74819921324969,0.175674868457677,1,2018,"Bahia"
2018-01-24,0,0,2,2018,"Bahia"
2018-02-07,NA,NA,3,2018,"Bahia"
2018-02-21,13.4049489922235,74.4010478856671,4,2018,"Bahia"
2018-03-07,0.867103898115692,0.0281155427974282,5,2018,"Bahia"
2018-03-21,1.34067827795007,0.0660870440542312,6,2018,"Bahia"
2018-04-04,1.91237740447898,0.0800801597984289,7,2018,"Bahia"
2018-04-18,0.440202368424499,0.00518674759536289,8,2018,"Bahia"
2018-05-02,1.37731496841138,0.0658622542391795,9,2018,"Bahia"
2018-05-16,0.358155987022841,0.00637799263936037,10,2018,"Bahia"
2018-05-30,1.08716373343379,0.0926285209332925,11,2018,"Bahia"
2018-06-13,1.79589569459798,0.189960690120146,12,2018,"Bahia"
2018-06-27,0.593304915484338,0.0198728007802565,13,2018,"Bahia"
2018-07-11,1.2922624836141,0.1123456806502,14,2018,"Bahia"
2016-02-24,1.32559760745362,0.0365325827173606,4,2016,"Ceara"
2016-03-09,1.45461151871738,0.0281901945602374,5,2016,"Ceara"
2016-03-23,1.35068305856697,0.0184768390761882,6,2016,"Ceara"
2016-04-06,1.28524277905714,0.0120940901243058,7,2016,"Ceara"
2016-04-20,1.39452031974694,0.0108480630854571,8,2016,"Ceara"
2016-05-04,1.30681032970222,0.00834407031529108,9,2016,"Ceara"
2016-05-18,1.05652592549839,0.00426417372751606,10,2016,"Ceara"
2016-06-01,0.903975126504123,0.00305926200859743,11,2016,"Ceara"
2016-06-15,0.800347865554765,0.00309956396322434,12,2016,"Ceara"
2016-06-29,0.636496100263018,0.00268613978202481,13,2016,"Ceara"
2016-07-13,0.459530594037769,0.00251793533016136,14,2016,"Ceara"
2016-07-27,0.64010105498367,0.00961838416700276,15,2016,"Ceara"
2016-08-10,1.82933310140914,0.0751562917236236,16,2016,"Ceara"
2016-08-24,1.22997398678443,0.0221193698092521,17,2016,"Ceara"
2016-09-07,0.399852011134307,0.00356197290359102,18,2016,"Ceara"
2016-09-21,0.455487704550729,0.0105665509148677,19,2016,"Ceara"
2016-10-05,1.03237507888032,0.0860663177244493,20,2016,"Ceara"
2016-10-19,1.68490880911063,0.175856372285354,21,2016,"Ceara"
2016-11-02,1.11160109853662,0.0466804196352245,22,2016,"Ceara"
2016-11-16,0.787327283669492,0.0286290241661099,23,2016,"Ceara"
2016-11-30,1.05198098539102,0.0620824967841421,24,2016,"Ceara"
2016-12-14,0.691335013203199,0.0343352517194455,25,2016,"Ceara"
2016-12-28,0.393560392567255,0.0249318016626491,26,2016,"Ceara"
2017-01-11,2.54486573751756,2.28704035231712,1,2017,"Ceara"
2017-01-25,1.88456461331178,0.270000179955498,2,2017,"Ceara"
2017-02-08,1.10027538036338,0.0690945278361258,3,2017,"Ceara"
2017-02-22,1.01940673960172,0.0570842912783769,4,2017,"Ceara"
2017-03-08,2.48781478633463,0.227856953290254,5,2017,"Ceara"
2017-03-22,1.99258608387845,0.0577441280088299,6,2017,"Ceara"
2017-04-05,1.00988735305032,0.0100161971221069,7,2017,"Ceara"
2017-04-19,0.91097011963864,0.00861482822312725,8,2017,"Ceara"
2017-05-03,1.08642890171894,0.0126264273716892,9,2017,"Ceara"
2017-05-17,0.603958731268523,0.00499644696191292,10,2017,"Ceara"
2017-05-31,0.454506878878026,0.00532678782371378,11,2017,"Ceara"
2017-06-14,1.03973553776659,0.0405728133722795,12,2017,"Ceara"
2017-06-28,1.03253210128482,0.0401972580717581,13,2017,"Ceara"
2017-07-12,0.462708776275602,0.0124810087009283,14,2017,"Ceara"
2017-07-26,0.24330239389259,0.0136168872642433,15,2017,"Ceara"
2017-08-09,1.35046287824066,1.11192559965812,16,2017,"Ceara"
2017-08-23,1.58263491683974,1.33640760816495,17,2017,"Ceara"
2017-09-06,0.760726314943227,0.310370244686664,18,2017,"Ceara"
2017-09-20,0.545581238010815,0.334042796653965,19,2017,"Ceara"
2017-10-04,1.89879326407566,2.24701114860442,20,2017,"Ceara"
2017-10-18,5.19406680710693,13.7936065385872,21,2017,"Ceara"
2017-11-01,2.13494293328837,0.679097837364648,22,2017,"Ceara"
2017-11-15,1.02259244674137,0.0849307395323759,23,2017,"Ceara"
2017-11-29,1.76291221523189,0.223672814028845,24,2017,"Ceara"
2017-12-13,0.25682482300089,0.00781660222859652,25,2017,"Ceara"
2017-12-27,0,0,26,2017,"Ceara"
2018-01-10,NA,NA,1,2018,"Ceara"
2018-01-24,NA,NA,2,2018,"Ceara"
2018-02-07,0.882201646090535,0.826346819657255,3,2018,"Ceara"
2018-02-21,0.0365767045454545,0.0315846133588732,4,2018,"Ceara"
2018-03-07,2.15789473684211,1.70412517780939,5,2018,"Ceara"
2018-03-21,8.34314707925819,28.6333715256287,6,2018,"Ceara"
2018-04-04,1.86628112893359,0.703950973983917,7,2018,"Ceara"
2018-04-18,0.483319029793623,0.0260793146368696,8,2018,"Ceara"
2018-05-02,0.63261713566268,0.110237510233509,9,2018,"Ceara"
2018-05-16,1.4180163362781,1.03830672124958,10,2018,"Ceara"
2018-05-30,0.486641618851565,0.140124328299222,11,2018,"Ceara"
2018-06-13,1.13435443168228,1.19637974725343,12,2018,"Ceara"
2018-06-27,4.69749382163175,11.3319263575361,13,2018,"Ceara"
2018-07-11,2.95129212055257,1.65003863984639,14,2018,"Ceara"
2016-02-24,1.42077914189161,0.115580391380826,4,2016,"Distrito_Federal"
2016-03-09,1.2665450166784,0.0676304589136106,5,2016,"Distrito_Federal"
2016-03-23,0.729400282680918,0.0242260555161144,6,2016,"Distrito_Federal"
2016-04-06,1.11603387305545,0.0630449808819804,7,2016,"Distrito_Federal"
2016-04-20,1.01860947298438,0.0515937652004236,8,2016,"Distrito_Federal"
2016-05-04,0.664373743675444,0.0261099204655111,9,2016,"Distrito_Federal"
2016-05-18,0.534265624527383,0.0292049427865586,10,2016,"Distrito_Federal"
2016-06-01,0.380369680202751,0.0435939069614917,11,2016,"Distrito_Federal"
2016-06-15,0.0613304560145082,0.0233088296163985,12,2016,"Distrito_Federal"
2016-06-29,0.027027027027027,0.0264155558273205,13,2016,"Distrito_Federal"
2016-07-13,2.46875,2.75964095744681,14,2016,"Distrito_Federal"
2016-07-27,1.65191217755178,2.11110704975076,15,2016,"Distrito_Federal"
2016-08-10,0.802351072429606,0.665581297276391,16,2016,"Distrito_Federal"
2016-08-24,0.777197374276814,0.791699970237863,17,2016,"Distrito_Federal"
2016-09-07,1.38574392412567,1.53669724819542,18,2016,"Distrito_Federal"
2016-09-21,0.674233604967016,0.654753353449096,19,2016,"Distrito_Federal"
2016-10-05,0.374181547619048,0.335445595075462,20,2016,"Distrito_Federal"
2016-10-19,1.6125730994152,1.74917778463467,21,2016,"Distrito_Federal"
2016-11-02,3.0478313253012,4.7557081134991,22,2016,"Distrito_Federal"
2016-11-16,0.844219811886142,0.63672307022976,23,2016,"Distrito_Federal"
2016-11-30,1.19759582690617,1.38189177170454,24,2016,"Distrito_Federal"
2016-12-14,0,0,25,2016,"Distrito_Federal"
2016-12-28,NA,NA,26,2016,"Distrito_Federal"
2017-01-11,NA,NA,1,2017,"Distrito_Federal"
2017-01-25,3.25498575498575,4.53009239954318,2,2017,"Distrito_Federal"
2017-02-08,0.780829653218091,0.568474479810123,3,2017,"Distrito_Federal"
2017-02-22,1.10562717566915,1.17370866451028,4,2017,"Distrito_Federal"
2017-03-08,0.469077974870658,0.394357265569004,5,2017,"Distrito_Federal"
2017-03-22,2.36873278236915,2.84540181313435,6,2017,"Distrito_Federal"
2017-04-05,2.15886629591009,3.0935409408122,7,2017,"Distrito_Federal"
2017-04-19,0.567744783275086,0.362685021313824,8,2017,"Distrito_Federal"
