"pathogen","country","location","dateStart","dateEnd","count","countCumu","source"
"Dengue","Colombia","Cundinamarca",2015-01-25,2015-01-31,99,99,"C-NIH"
"Dengue","Colombia","Guainia",2015-01-25,2015-01-31,0,0,"C-NIH"
"Dengue","Colombia","Guajira",2015-01-25,2015-01-31,17,17,"C-NIH"
"Dengue","Colombia","Guaviare",2015-01-25,2015-01-31,2,2,"C-NIH"
"Dengue","Colombia","Huila",2015-01-25,2015-01-31,92,92,"C-NIH"
"Dengue","Colombia","Magdalena",2015-01-25,2015-01-31,12,12,"C-NIH"
"Dengue","Colombia","Meta",2015-01-25,2015-01-31,163,163,"C-NIH"
"Dengue","Colombia","Narino",2015-01-25,2015-01-31,7,7,"C-NIH"
"Dengue","Colombia","Norte_Santander",2015-01-25,2015-01-31,34,34,"C-NIH"
"Dengue","Colombia","Putumayo",2015-01-25,2015-01-31,50,50,"C-NIH"
"Dengue","Colombia","Quindio",2015-01-25,2015-01-31,110,110,"C-NIH"
"Dengue","Colombia","Risaralda",2015-01-25,2015-01-31,6,6,"C-NIH"
"Dengue","Colombia","San_Andres",2015-01-25,2015-01-31,0,0,"C-NIH"
"Dengue","Colombia","Santander",2015-01-25,2015-01-31,158,158,"C-NIH"
"Dengue","Colombia","Sucre",2015-01-25,2015-01-31,36,36,"C-NIH"
"Dengue","Colombia","Tolima",2015-01-25,2015-01-31,278,278,"C-NIH"
"Dengue","Colombia","Valle",2015-01-25,2015-01-31,458,458,"C-NIH"
"Dengue","Colombia","Vaupes",2015-01-25,2015-01-31,0,0,"C-NIH"
"Dengue","Colombia","Vichada",2015-01-25,2015-01-31,2,2,"C-NIH"
"Dengue","Colombia","Amazonas",2015-02-01,2015-02-07,10,10,"C-NIH"
"Dengue","Colombia","Antioquia",2015-02-01,2015-02-07,118,118,"C-NIH"
"Dengue","Colombia","Arauca",2015-02-01,2015-02-07,16,16,"C-NIH"
"Dengue","Colombia","Atlantico",2015-02-01,2015-02-07,61,61,"C-NIH"
"Dengue","Colombia","Bolivar",2015-02-01,2015-02-07,31,31,"C-NIH"
"Dengue","Colombia","Boyaca",2015-02-01,2015-02-07,8,8,"C-NIH"
"Dengue","Colombia","Caldas",2015-02-01,2015-02-07,13,13,"C-NIH"
"Dengue","Colombia","Caqueta",2015-02-01,2015-02-07,18,18,"C-NIH"
"Dengue","Colombia","Casanare",2015-02-01,2015-02-07,72,72,"C-NIH"
"Dengue","Colombia","Cauca",2015-02-01,2015-02-07,27,27,"C-NIH"
"Dengue","Colombia","Cesar",2015-02-01,2015-02-07,52,52,"C-NIH"
"Dengue","Colombia","Choco",2015-02-01,2015-02-07,8,8,"C-NIH"
"Dengue","Colombia","Cordoba",2015-02-01,2015-02-07,25,25,"C-NIH"
"Dengue","Colombia","Cundinamarca",2015-02-01,2015-02-07,93,93,"C-NIH"
"Dengue","Colombia","Guainia",2015-02-01,2015-02-07,1,1,"C-NIH"
"Dengue","Colombia","Guajira",2015-02-01,2015-02-07,12,12,"C-NIH"
"Dengue","Colombia","Guaviare",2015-02-01,2015-02-07,6,6,"C-NIH"
"Dengue","Colombia","Huila",2015-02-01,2015-02-07,100,100,"C-NIH"
"Dengue","Colombia","Magdalena",2015-02-01,2015-02-07,8,8,"C-NIH"
"Dengue","Colombia","Meta",2015-02-01,2015-02-07,199,199,"C-NIH"
"Dengue","Colombia","Narino",2015-02-01,2015-02-07,15,15,"C-NIH"
"Dengue","Colombia","Norte_Santander",2015-02-01,2015-02-07,63,63,"C-NIH"
"Dengue","Colombia","Putumayo",2015-02-01,2015-02-07,78,78,"C-NIH"
"Dengue","Colombia","Quindio",2015-02-01,2015-02-07,168,168,"C-NIH"
"Dengue","Colombia","Risaralda",2015-02-01,2015-02-07,15,15,"C-NIH"
"Dengue","Colombia","San_Andres",2015-02-01,2015-02-07,1,1,"C-NIH"
"Dengue","Colombia","Santander",2015-02-01,2015-02-07,159,159,"C-NIH"
"Dengue","Colombia","Sucre",2015-02-01,2015-02-07,34,34,"C-NIH"
"Dengue","Colombia","Tolima",2015-02-01,2015-02-07,287,287,"C-NIH"
"Dengue","Colombia","Valle",2015-02-01,2015-02-07,552,552,"C-NIH"
"Dengue","Colombia","Vaupes",2015-02-01,2015-02-07,0,0,"C-NIH"
"Dengue","Colombia","Vichada",2015-02-01,2015-02-07,1,1,"C-NIH"
"Dengue","Colombia","Amazonas",2015-02-08,2015-02-14,9,9,"C-NIH"
"Dengue","Colombia","Antioquia",2015-02-08,2015-02-14,85,85,"C-NIH"
"Dengue","Colombia","Arauca",2015-02-08,2015-02-14,18,18,"C-NIH"
"Dengue","Colombia","Atlantico",2015-02-08,2015-02-14,41,41,"C-NIH"
"Dengue","Colombia","Bolivar",2015-02-08,2015-02-14,27,27,"C-NIH"
"Dengue","Colombia","Boyaca",2015-02-08,2015-02-14,14,14,"C-NIH"
"Dengue","Colombia","Caldas",2015-02-08,2015-02-14,22,22,"C-NIH"
"Dengue","Colombia","Caqueta",2015-02-08,2015-02-14,15,15,"C-NIH"
"Dengue","Colombia","Casanare",2015-02-08,2015-02-14,96,96,"C-NIH"
"Dengue","Colombia","Cauca",2015-02-08,2015-02-14,14,14,"C-NIH"
"Dengue","Colombia","Cesar",2015-02-08,2015-02-14,41,41,"C-NIH"
"Dengue","Colombia","Choco",2015-02-08,2015-02-14,4,4,"C-NIH"
"Dengue","Colombia","Cordoba",2015-02-08,2015-02-14,36,36,"C-NIH"
"Dengue","Colombia","Cundinamarca",2015-02-08,2015-02-14,133,133,"C-NIH"
"Dengue","Colombia","Guainia",2015-02-08,2015-02-14,0,0,"C-NIH"
"Dengue","Colombia","Guajira",2015-02-08,2015-02-14,12,12,"C-NIH"
"Dengue","Colombia","Guaviare",2015-02-08,2015-02-14,4,4,"C-NIH"
"Dengue","Colombia","Huila",2015-02-08,2015-02-14,98,98,"C-NIH"
"Dengue","Colombia","Magdalena",2015-02-08,2015-02-14,11,11,"C-NIH"
"Dengue","Colombia","Meta",2015-02-08,2015-02-14,186,186,"C-NIH"
"Dengue","Colombia","Narino",2015-02-08,2015-02-14,5,5,"C-NIH"
"Dengue","Colombia","Norte_Santander",2015-02-08,2015-02-14,38,38,"C-NIH"
"Dengue","Colombia","Putumayo",2015-02-08,2015-02-14,54,54,"C-NIH"
"Dengue","Colombia","Quindio",2015-02-08,2015-02-14,142,142,"C-NIH"
"Dengue","Colombia","Risaralda",2015-02-08,2015-02-14,10,10,"C-NIH"
"Dengue","Colombia","San_Andres",2015-02-08,2015-02-14,0,0,"C-NIH"
"Dengue","Colombia","Santander",2015-02-08,2015-02-14,159,159,"C-NIH"
"Dengue","Colombia","Sucre",2015-02-08,2015-02-14,41,41,"C-NIH"
"Dengue","Colombia","Tolima",2015-02-08,2015-02-14,264,264,"C-NIH"
"Dengue","Colombia","Valle",2015-02-08,2015-02-14,507,507,"C-NIH"
"Dengue","Colombia","Vaupes",2015-02-08,2015-02-14,0,0,"C-NIH"
"Dengue","Colombia","Vichada",2015-02-08,2015-02-14,0,0,"C-NIH"
"Dengue","Colombia","Amazonas",2015-02-15,2015-02-21,11,11,"C-NIH"
"Dengue","Colombia","Antioquia",2015-02-15,2015-02-21,85,85,"C-NIH"
"Dengue","Colombia","Arauca",2015-02-15,2015-02-21,11,11,"C-NIH"
"Dengue","Colombia","Atlantico",2015-02-15,2015-02-21,41,41,"C-NIH"
"Dengue","Colombia","Bolivar",2015-02-15,2015-02-21,28,28,"C-NIH"
"Dengue","Colombia","Boyaca",2015-02-15,2015-02-21,14,14,"C-NIH"
"Dengue","Colombia","Caldas",2015-02-15,2015-02-21,27,27,"C-NIH"
"Dengue","Colombia","Caqueta",2015-02-15,2015-02-21,15,15,"C-NIH"
"Dengue","Colombia","Casanare",2015-02-15,2015-02-21,62,62,"C-NIH"
"Dengue","Colombia","Cauca",2015-02-15,2015-02-21,11,11,"C-NIH"
"Dengue","Colombia","Cesar",2015-02-15,2015-02-21,57,57,"C-NIH"
"Dengue","Colombia","Choco",2015-02-15,2015-02-21,2,2,"C-NIH"
"Dengue","Colombia","Cordoba",2015-02-15,2015-02-21,18,18,"C-NIH"
"Dengue","Colombia","Cundinamarca",2015-02-15,2015-02-21,97,97,"C-NIH"
"Dengue","Colombia","Guainia",2015-02-15,2015-02-21,2,2,"C-NIH"
"Dengue","Colombia","Guajira",2015-02-15,2015-02-21,11,11,"C-NIH"
"Dengue","Colombia","Guaviare",2015-02-15,2015-02-21,8,8,"C-NIH"
"Dengue","Colombia","Huila",2015-02-15,2015-02-21,108,108,"C-NIH"
"Dengue","Colombia","Magdalena",2015-02-15,2015-02-21,16,16,"C-NIH"
"Dengue","Colombia","Meta",2015-02-15,2015-02-21,295,295,"C-NIH"
"Dengue","Colombia","Narino",2015-02-15,2015-02-21,11,11,"C-NIH"
"Dengue","Colombia","Norte_Santander",2015-02-15,2015-02-21,39,39,"C-NIH"
"Dengue","Colombia","Putumayo",2015-02-15,2015-02-21,86,86,"C-NIH"
"Dengue","Colombia","Quindio",2015-02-15,2015-02-21,112,112,"C-NIH"
"Dengue","Colombia","Risaralda",2015-02-15,2015-02-21,8,8,"C-NIH"
"Dengue","Colombia","San_Andres",2015-02-15,2015-02-21,0,0,"C-NIH"
"Dengue","Colombia","Santander",2015-02-15,2015-02-21,182,182,"C-NIH"
"Dengue","Colombia","Sucre",2015-02-15,2015-02-21,35,35,"C-NIH"
"Dengue","Colombia","Tolima",2015-02-15,2015-02-21,235,235,"C-NIH"
"Dengue","Colombia","Valle",2015-02-15,2015-02-21,572,572,"C-NIH"
"Dengue","Colombia","Vaupes",2015-02-15,2015-02-21,0,0,"C-NIH"
"Dengue","Colombia","Vichada",2015-02-15,2015-02-21,0,0,"C-NIH"
"Dengue","Colombia","Amazonas",2015-02-22,2015-02-28,10,10,"C-NIH"
"Dengue","Colombia","Antioquia",2015-02-22,2015-02-28,66,66,"C-NIH"
"Dengue","Colombia","Arauca",2015-02-22,2015-02-28,9,9,"C-NIH"
"Dengue","Colombia","Atlantico",2015-02-22,2015-02-28,33,33,"C-NIH"
"Dengue","Colombia","Bolivar",2015-02-22,2015-02-28,36,36,"C-NIH"
"Dengue","Colombia","Boyaca",2015-02-22,2015-02-28,14,14,"C-NIH"
"Dengue","Colombia","Caldas",2015-02-22,2015-02-28,11,11,"C-NIH"
"Dengue","Colombia","Caqueta",2015-02-22,2015-02-28,15,15,"C-NIH"
"Dengue","Colombia","Casanare",2015-02-22,2015-02-28,56,56,"C-NIH"
"Dengue","Colombia","Cauca",2015-02-22,2015-02-28,23,23,"C-NIH"
"Dengue","Colombia","Cesar",2015-02-22,2015-02-28,53,53,"C-NIH"
"Dengue","Colombia","Choco",2015-02-22,2015-02-28,10,10,"C-NIH"
"Dengue","Colombia","Cordoba",2015-02-22,2015-02-28,24,24,"C-NIH"
"Dengue","Colombia","Cundinamarca",2015-02-22,2015-02-28,88,88,"C-NIH"
"Dengue","Colombia","Guainia",2015-02-22,2015-02-28,0,0,"C-NIH"
"Dengue","Colombia","Guajira",2015-02-22,2015-02-28,10,10,"C-NIH"
"Dengue","Colombia","Guaviare",2015-02-22,2015-02-28,5,5,"C-NIH"
"Dengue","Colombia","Huila",2015-02-22,2015-02-28,82,82,"C-NIH"
"Dengue","Colombia","Magdalena",2015-02-22,2015-02-28,7,7,"C-NIH"
"Dengue","Colombia","Meta",2015-02-22,2015-02-28,278,278,"C-NIH"
"Dengue","Colombia","Narino",2015-02-22,2015-02-28,25,25,"C-NIH"
"Dengue","Colombia","Norte_Santander",2015-02-22,2015-02-28,51,51,"C-NIH"
"Dengue","Colombia","Putumayo",2015-02-22,2015-02-28,74,74,"C-NIH"
"Dengue","Colombia","Quindio",2015-02-22,2015-02-28,110,110,"C-NIH"
"Dengue","Colombia","Risaralda",2015-02-22,2015-02-28,11,11,"C-NIH"
"Dengue","Colombia","San_Andres",2015-02-22,2015-02-28,0,0,"C-NIH"
"Dengue","Colombia","Santander",2015-02-22,2015-02-28,166,166,"C-NIH"
"Dengue","Colombia","Sucre",2015-02-22,2015-02-28,31,31,"C-NIH"
"Dengue","Colombia","Tolima",2015-02-22,2015-02-28,225,225,"C-NIH"
"Dengue","Colombia","Valle",2015-02-22,2015-02-28,495,495,"C-NIH"
"Dengue","Colombia","Vaupes",2015-02-22,2015-02-28,0,0,"C-NIH"
"Dengue","Colombia","Vichada",2015-02-22,2015-02-28,3,3,"C-NIH"
"Dengue","Colombia","Amazonas",2015-03-01,2015-03-07,13,13,"C-NIH"
"Dengue","Colombia","Antioquia",2015-03-01,2015-03-07,80,80,"C-NIH"
"Dengue","Colombia","Arauca",2015-03-01,2015-03-07,7,7,"C-NIH"
"Dengue","Colombia","Atlantico",2015-03-01,2015-03-07,48,48,"C-NIH"
"Dengue","Colombia","Bolivar",2015-03-01,2015-03-07,23,23,"C-NIH"
"Dengue","Colombia","Boyaca",2015-03-01,2015-03-07,16,16,"C-NIH"
"Dengue","Colombia","Caldas",2015-03-01,2015-03-07,20,20,"C-NIH"
"Dengue","Colombia","Caqueta",2015-03-01,2015-03-07,18,18,"C-NIH"
"Dengue","Colombia","Casanare",2015-03-01,2015-03-07,84,84,"C-NIH"
"Dengue","Colombia","Cauca",2015-03-01,2015-03-07,24,24,"C-NIH"
"Dengue","Colombia","Cesar",2015-03-01,2015-03-07,70,70,"C-NIH"
"Dengue","Colombia","Choco",2015-03-01,2015-03-07,5,5,"C-NIH"
"Dengue","Colombia","Cordoba",2015-03-01,2015-03-07,13,13,"C-NIH"
"Dengue","Colombia","Cundinamarca",2015-03-01,2015-03-07,71,71,"C-NIH"
"Dengue","Colombia","Guainia",2015-03-01,2015-03-07,2,2,"C-NIH"
"Dengue","Colombia","Guajira",2015-03-01,2015-03-07,9,9,"C-NIH"
"Dengue","Colombia","Guaviare",2015-03-01,2015-03-07,4,4,"C-NIH"
"Dengue","Colombia","Huila",2015-03-01,2015-03-07,74,74,"C-NIH"
"Dengue","Colombia","Magdalena",2015-03-01,2015-03-07,12,12,"C-NIH"
"Dengue","Colombia","Meta",2015-03-01,2015-03-07,296,296,"C-NIH"
"Dengue","Colombia","Narino",2015-03-01,2015-03-07,12,12,"C-NIH"
"Dengue","Colombia","Norte_Santander",2015-03-01,2015-03-07,49,49,"C-NIH"
"Dengue","Colombia","Putumayo",2015-03-01,2015-03-07,62,62,"C-NIH"
"Dengue","Colombia","Quindio",2015-03-01,2015-03-07,148,148,"C-NIH"
"Dengue","Colombia","Risaralda",2015-03-01,2015-03-07,10,10,"C-NIH"
"Dengue","Colombia","San_Andres",2015-03-01,2015-03-07,1,1,"C-NIH"
"Dengue","Colombia","Santander",2015-03-01,2015-03-07,167,167,"C-NIH"
"Dengue","Colombia","Sucre",2015-03-01,2015-03-07,32,32,"C-NIH"
"Dengue","Colombia","Tolima",2015-03-01,2015-03-07,241,241,"C-NIH"
"Dengue","Colombia","Valle",2015-03-01,2015-03-07,623,623,"C-NIH"
"Dengue","Colombia","Vaupes",2015-03-01,2015-03-07,0,0,"C-NIH"
"Dengue","Colombia","Vichada",2015-03-01,2015-03-07,0,0,"C-NIH"
"Dengue","Colombia","Amazonas",2015-03-08,2015-03-14,6,6,"C-NIH"
"Dengue","Colombia","Antioquia",2015-03-08,2015-03-14,58,58,"C-NIH"
"Dengue","Colombia","Arauca",2015-03-08,2015-03-14,8,8,"C-NIH"
"Dengue","Colombia","Atlantico",2015-03-08,2015-03-14,27,27,"C-NIH"
"Dengue","Colombia","Bolivar",2015-03-08,2015-03-14,18,18,"C-NIH"
"Dengue","Colombia","Boyaca",2015-03-08,2015-03-14,15,15,"C-NIH"
"Dengue","Colombia","Caldas",2015-03-08,2015-03-14,21,21,"C-NIH"
"Dengue","Colombia","Caqueta",2015-03-08,2015-03-14,24,24,"C-NIH"
"Dengue","Colombia","Casanare",2015-03-08,2015-03-14,60,60,"C-NIH"
"Dengue","Colombia","Cauca",2015-03-08,2015-03-14,16,16,"C-NIH"
"Dengue","Colombia","Cesar",2015-03-08,2015-03-14,68,68,"C-NIH"
"Dengue","Colombia","Choco",2015-03-08,2015-03-14,5,5,"C-NIH"
"Dengue","Colombia","Cordoba",2015-03-08,2015-03-14,21,21,"C-NIH"
"Dengue","Colombia","Cundinamarca",2015-03-08,2015-03-14,55,55,"C-NIH"
"Dengue","Colombia","Guainia",2015-03-08,2015-03-14,1,1,"C-NIH"
"Dengue","Colombia","Guajira",2015-03-08,2015-03-14,13,13,"C-NIH"
"Dengue","Colombia","Guaviare",2015-03-08,2015-03-14,3,3,"C-NIH"
"Dengue","Colombia","Huila",2015-03-08,2015-03-14,88,88,"C-NIH"
"Dengue","Colombia","Magdalena",2015-03-08,2015-03-14,11,11,"C-NIH"
"Dengue","Colombia","Meta",2015-03-08,2015-03-14,285,285,"C-NIH"
"Dengue","Colombia","Narino",2015-03-08,2015-03-14,17,17,"C-NIH"
"Dengue","Colombia","Norte_Santander",2015-03-08,2015-03-14,46,46,"C-NIH"
"Dengue","Colombia","Putumayo",2015-03-08,2015-03-14,66,66,"C-NIH"
"Dengue","Colombia","Quindio",2015-03-08,2015-03-14,152,152,"C-NIH"
"Dengue","Colombia","Risaralda",2015-03-08,2015-03-14,16,16,"C-NIH"
"Dengue","Colombia","San_Andres",2015-03-08,2015-03-14,0,0,"C-NIH"
"Dengue","Colombia","Santander",2015-03-08,2015-03-14,189,189,"C-NIH"
"Dengue","Colombia","Sucre",2015-03-08,2015-03-14,26,26,"C-NIH"
"Dengue","Colombia","Tolima",2015-03-08,2015-03-14,255,255,"C-NIH"
"Dengue","Colombia","Valle",2015-03-08,2015-03-14,559,559,"C-NIH"
"Dengue","Colombia","Vaupes",2015-03-08,2015-03-14,1,1,"C-NIH"
"Dengue","Colombia","Vichada",2015-03-08,2015-03-14,2,2,"C-NIH"
"Dengue","Colombia","Amazonas",2015-03-15,2015-03-21,14,14,"C-NIH"
"Dengue","Colombia","Antioquia",2015-03-15,2015-03-21,63,63,"C-NIH"
"Dengue","Colombia","Arauca",2015-03-15,2015-03-21,18,18,"C-NIH"
"Dengue","Colombia","Atlantico",2015-03-15,2015-03-21,27,27,"C-NIH"
"Dengue","Colombia","Bolivar",2015-03-15,2015-03-21,15,15,"C-NIH"
"Dengue","Colombia","Boyaca",2015-03-15,2015-03-21,11,11,"C-NIH"
"Dengue","Colombia","Caldas",2015-03-15,2015-03-21,26,26,"C-NIH"
"Dengue","Colombia","Caqueta",2015-03-15,2015-03-21,15,15,"C-NIH"
